sheet,cell,row,column,type,value,number_format,style_id
Primes,L78,78,12,FORMULA,"=+IF($L$24>=$H$61,H69,IF($L$24>=$G$61,G69,IF($L$24>=$F$61,F69,IF($L$24>=$E$61,E69,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,M78,78,13,FORMULA,"=+IF($M$24>=$H$61,H69,IF($M$24>=$G$61,G69,IF($M$24>=$F$61,F69,IF($M$24>=$E$61,E69,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,N78,78,14,FORMULA,"=+IF($N$24>=$H$61,H69,IF($N$24>=$G$61,G69,IF($N$24>=$F$61,F69,IF($N$24>=$E$61,E69,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,O78,78,15,FORMULA,"=+IF($O$24>=$H$61,H69,IF($O$24>=$G$61,G69,IF($O$24>=$F$61,F69,IF($O$24>=$E$61,E69,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,P78,78,16,FORMULA,=SUM(D78:O78),"#,##0.00;[Red]#,##0.00",1495
Primes,B79,79,2,FORMULA,=+Feuil3!C18,General,198
Primes,C79,79,3,FORMULA,=+C70,General,406
Primes,D79,79,4,FORMULA,"=+IF($D$24>=$H$61,H70,IF($D$24>=$G$61,G70,IF($D$24>=$F$61,F70,IF($D$24>=$E$61,E70,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,E79,79,5,FORMULA,"=+IF($E$24>=$H$61,H70,IF($E$24>=$G$61,G70,IF($E$24>=$F$61,F70,IF($E$24>=$E$61,E70,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,F79,79,6,FORMULA,"=+IF($F$24>=$H$61,H70,IF($F$24>=$G$61,G70,IF($F$24>=$F$61,F70,IF($F$24>=$E$61,E70,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,G79,79,7,FORMULA,"=+IF($G$24>=$H$61,H70,IF($G$24>=$G$61,G70,IF($G$24>=$F$61,F70,IF($G$24>=$E$61,E70,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,H79,79,8,FORMULA,"=+IF($H$24>=$H$61,H70,IF($H$24>=$G$61,G70,IF($H$24>=$F$61,F70,IF($H$24>=$E$61,E70,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,I79,79,9,FORMULA,"=+IF($I$24>=$H$61,H70,IF($I$24>=$G$61,G70,IF($I$24>=$F$61,F70,IF($I$24>=$E$61,E70,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,J79,79,10,FORMULA,"=+IF($J$24>=$H$61,H70,IF($J$24>=$G$61,G70,IF($J$24>=$F$61,F70,IF($J$24>=$E$61,E70,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,K79,79,11,FORMULA,"=+IF($K$24>=$H$61,H70,IF($K$24>=$G$61,G70,IF($K$24>=$F$61,F70,IF($K$24>=$E$61,E70,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,L79,79,12,FORMULA,"=+IF($L$24>=$H$61,H70,IF($L$24>=$G$61,G70,IF($L$24>=$F$61,F70,IF($L$24>=$E$61,E70,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,M79,79,13,FORMULA,"=+IF($M$24>=$H$61,H70,IF($M$24>=$G$61,G70,IF($M$24>=$F$61,F70,IF($M$24>=$E$61,E70,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,N79,79,14,FORMULA,"=+IF($N$24>=$H$61,H70,IF($N$24>=$G$61,G70,IF($N$24>=$F$61,F70,IF($N$24>=$E$61,E70,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,O79,79,15,FORMULA,"=+IF($O$24>=$H$61,H70,IF($O$24>=$G$61,G70,IF($O$24>=$F$61,F70,IF($O$24>=$E$61,E70,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,P79,79,16,FORMULA,=SUM(D79:O79),"#,##0.00;[Red]#,##0.00",1495
Primes,B80,80,2,FORMULA,=+Feuil3!C19,General,198
Primes,C80,80,3,FORMULA,=+C71,General,406
Primes,D80,80,4,FORMULA,"=+IF($D$24>=$H$61,H71,IF($D$24>=$G$61,G71,IF($D$24>=$F$61,F71,IF($D$24>=$E$61,E71,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,E80,80,5,FORMULA,"=+IF($E$24>=$H$61,H71,IF($E$24>=$G$61,G71,IF($E$24>=$F$61,F71,IF($E$24>=$E$61,E71,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,F80,80,6,FORMULA,"=+IF($F$24>=$H$61,H71,IF($F$24>=$G$61,G71,IF($F$24>=$F$61,F71,IF($F$24>=$E$61,E71,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,G80,80,7,FORMULA,"=+IF($G$24>=$H$61,H71,IF($G$24>=$G$61,G71,IF($G$24>=$F$61,F71,IF($G$24>=$E$61,E71,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,H80,80,8,FORMULA,"=+IF($H$24>=$H$61,H71,IF($H$24>=$G$61,G71,IF($H$24>=$F$61,F71,IF($H$24>=$E$61,E71,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,I80,80,9,FORMULA,"=+IF($I$24>=$H$61,H71,IF($I$24>=$G$61,G71,IF($I$24>=$F$61,F71,IF($I$24>=$E$61,E71,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,J80,80,10,FORMULA,"=+IF($J$24>=$H$61,H71,IF($J$24>=$G$61,G71,IF($J$24>=$F$61,F71,IF($J$24>=$E$61,E71,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,K80,80,11,FORMULA,"=+IF($K$24>=$H$61,H71,IF($K$24>=$G$61,G71,IF($K$24>=$F$61,F71,IF($K$24>=$E$61,E71,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,L80,80,12,FORMULA,"=+IF($L$24>=$H$61,H71,IF($L$24>=$G$61,G71,IF($L$24>=$F$61,F71,IF($L$24>=$E$61,E71,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,M80,80,13,FORMULA,"=+IF($M$24>=$H$61,H71,IF($M$24>=$G$61,G71,IF($M$24>=$F$61,F71,IF($M$24>=$E$61,E71,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,N80,80,14,FORMULA,"=+IF($N$24>=$H$61,H71,IF($N$24>=$G$61,G71,IF($N$24>=$F$61,F71,IF($N$24>=$E$61,E71,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,O80,80,15,FORMULA,"=+IF($O$24>=$H$61,H71,IF($O$24>=$G$61,G71,IF($O$24>=$F$61,F71,IF($O$24>=$E$61,E71,0))))","#,##0.00;[Red]#,##0.00",1495
Primes,P80,80,16,FORMULA,=SUM(D80:O80),"#,##0.00;[Red]#,##0.00",1495
Primes,B81,81,2,FORMULA,=SUM(B74:B80),General,409
Primes,C81,81,3,TEXT,Total,General,409
Primes,D81,81,4,FORMULA,=SUM(D74:D80),"#,##0.00;[Red]#,##0.00",1502
Primes,E81,81,5,FORMULA,=SUM(E74:E80),"#,##0.00;[Red]#,##0.00",1502
Primes,F81,81,6,FORMULA,=SUM(F74:F80),"#,##0.00;[Red]#,##0.00",1502
Primes,G81,81,7,FORMULA,=SUM(G74:G80),"#,##0.00;[Red]#,##0.00",1502
Primes,H81,81,8,FORMULA,=SUM(H74:H80),"#,##0.00;[Red]#,##0.00",1502
Primes,I81,81,9,FORMULA,=SUM(I74:I80),"#,##0.00;[Red]#,##0.00",1502
Primes,J81,81,10,FORMULA,=SUM(J74:J80),"#,##0.00;[Red]#,##0.00",1502
Primes,K81,81,11,FORMULA,=SUM(K74:K80),"#,##0.00;[Red]#,##0.00",1502
Primes,L81,81,12,FORMULA,=SUM(L74:L80),"#,##0.00;[Red]#,##0.00",1502
Primes,M81,81,13,FORMULA,=SUM(M74:M80),"#,##0.00;[Red]#,##0.00",1502
Primes,N81,81,14,FORMULA,=SUM(N74:N80),"#,##0.00;[Red]#,##0.00",1502
Primes,O81,81,15,FORMULA,=SUM(O74:O80),"#,##0.00;[Red]#,##0.00",1502
Primes,P81,81,16,FORMULA,=SUM(P74:P80),"#,##0.00;[Red]#,##0.00",1502
Primes,B83,83,2,TEXT,FORT DAUPHIN,General,776
Primes,C84,84,3,TEXT,Objectifs,General,407
Primes,D84,84,4,TEXT,Nbre Equipe,General,407
Primes,E84,84,5,NUMBER,0.25,0%,777
Primes,F84,84,6,NUMBER,0.5,0%,777
Primes,G84,84,7,NUMBER,0.75,0%,777
Primes,H84,84,8,NUMBER,1,0%,777
Primes,C85,85,3,TEXT,Achats micas,General,406
Primes,D85,85,4,FORMULA,"=+Org!M84&"" Equipe = ""&F18",General,406
Primes,E85,85,5,FORMULA,=+G18,"#,##0.00;[Red]#,##0.00",1495
Primes,F85,85,6,FORMULA,=+H18,"#,##0.00;[Red]#,##0.00",1495
Primes,G85,85,7,FORMULA,=+I18,"#,##0.00;[Red]#,##0.00",1495
Primes,H85,85,8,FORMULA,=+J18,"#,##0.00;[Red]#,##0.00",1495
Primes,C86,86,3,TEXT,Nbre mois,General,773
Primes,E86,86,5,FORMULA,=+E62,General,774
Primes,F86,86,6,FORMULA,=+F62,General,774
Primes,G86,86,7,FORMULA,=+G62,General,774
Primes,H86,86,8,FORMULA,=+H62,General,774
Primes,C88,88,3,TEXT,Fonctions,General,407
Primes,D88,88,4,TEXT,Sal Base,General,779
Primes,E88,88,5,NUMBER,0.25,0%,777
Primes,F88,88,6,NUMBER,0.5,0%,777
Primes,G88,88,7,NUMBER,0.75,0%,777
Primes,H88,88,8,NUMBER,1,0%,777
Primes,B89,89,2,FORMULA,=+Org!A66,General,198
Primes,C89,89,3,FORMULA,=+Org!B66,General,406
Primes,D89,89,4,FORMULA,=+Org!N66,"#,##0.00;[Red]#,##0.00",1495
Primes,E89,89,5,FORMULA,=+D89*$E$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,F89,89,6,FORMULA,=+D89*$F$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,G89,89,7,FORMULA,=+D89*$G$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,H89,89,8,FORMULA,=+D89*$H$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,B90,90,2,FORMULA,=+Org!A67,General,198
Primes,C90,90,3,FORMULA,=+Org!B67,General,406
Primes,D90,90,4,FORMULA,=+Org!N67,"#,##0.00;[Red]#,##0.00",1495
Primes,E90,90,5,FORMULA,=+D90*$E$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,F90,90,6,FORMULA,=+D90*$F$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,G90,90,7,FORMULA,=+D90*$G$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,H90,90,8,FORMULA,=+D90*$H$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,B91,91,2,FORMULA,=+Org!A69,General,198
Primes,C91,91,3,FORMULA,=+Org!B69,General,406
Primes,D91,91,4,FORMULA,=+Org!N69,"#,##0.00;[Red]#,##0.00",1495
Primes,E91,91,5,FORMULA,=+D91*$E$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,F91,91,6,FORMULA,=+D91*$F$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,G91,91,7,FORMULA,=+D91*$G$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,H91,91,8,FORMULA,=+D91*$H$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,B92,92,2,FORMULA,=+Org!A70,General,198
Primes,C92,92,3,FORMULA,=+Org!B70,General,406
Primes,D92,92,4,FORMULA,=+Org!N70,"#,##0.00;[Red]#,##0.00",1495
Primes,E92,92,5,FORMULA,=+D92*$E$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,F92,92,6,FORMULA,=+D92*$F$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,G92,92,7,FORMULA,=+D92*$G$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,H92,92,8,FORMULA,=+D92*$H$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,B93,93,2,FORMULA,=+Org!A72,General,198
Primes,C93,93,3,FORMULA,=+Org!B72,General,406
Primes,D93,93,4,FORMULA,=+Org!N72,"#,##0.00;[Red]#,##0.00",1495
Primes,E93,93,5,FORMULA,=+D93*$E$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,F93,93,6,FORMULA,=+D93*$F$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,G93,93,7,FORMULA,=+D93*$G$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,H93,93,8,FORMULA,=+D93*$H$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,B94,94,2,FORMULA,=+Org!A73,General,198
Primes,C94,94,3,FORMULA,=+Org!B73,General,406
Primes,D94,94,4,FORMULA,=+Org!N73,"#,##0.00;[Red]#,##0.00",1495
Primes,E94,94,5,FORMULA,=+D94*$E$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,F94,94,6,FORMULA,=+D94*$F$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,G94,94,7,FORMULA,=+D94*$G$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,H94,94,8,FORMULA,=+D94*$H$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,B95,95,2,FORMULA,=+Org!A74,General,198
Primes,C95,95,3,FORMULA,=+Org!B74,General,406
Primes,D95,95,4,FORMULA,=+Org!N74,"#,##0.00;[Red]#,##0.00",1495
Primes,E95,95,5,FORMULA,=+D95*$E$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,F95,95,6,FORMULA,=+D95*$F$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,G95,95,7,FORMULA,=+D95*$G$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,H95,95,8,FORMULA,=+D95*$H$86/12,"#,##0.00;[Red]#,##0.00",1495
Primes,B96,96,2,FORMULA,=+Org!A75,General,774
Primes,C96,96,3,FORMULA,=+Org!B75,General,773
Primes,D96,96,4,FORMULA,=+Org!N75,"#,##0.00;[Red]#,##0.00",1497
Primes,E96,96,5,FORMULA,=+D96*$E$86/12,"#,##0.00;[Red]#,##0.00",1497
Primes,F96,96,6,FORMULA,=+D96*$F$86/12,"#,##0.00;[Red]#,##0.00",1497
Primes,G96,96,7,FORMULA,=+D96*$G$86/12,"#,##0.00;[Red]#,##0.00",1497
Primes,H96,96,8,FORMULA,=+D96*$H$86/12,"#,##0.00;[Red]#,##0.00",1497
Primes,B98,98,2,TEXT,Nb,General,407
Primes,C98,98,3,TEXT,Back office,General,779
Primes,D98,98,4,FORMULA,=+D73,General,408
Primes,E98,98,5,FORMULA,=+E73,General,408
Primes,F98,98,6,FORMULA,=+F73,General,408
Primes,G98,98,7,FORMULA,=+G73,General,408
Primes,H98,98,8,FORMULA,=+H73,General,408
Primes,I98,98,9,FORMULA,=+I73,General,408
Primes,J98,98,10,FORMULA,=+J73,General,408
Primes,K98,98,11,FORMULA,=+K73,General,408
Primes,L98,98,12,FORMULA,=+L73,General,408
Primes,M98,98,13,FORMULA,=+M73,General,408
Primes,N98,98,14,FORMULA,=+N73,General,408
Primes,O98,98,15,FORMULA,=+O73,General,408
Primes,P98,98,16,FORMULA,=+P73,General,408
Primes,B99,99,2,FORMULA,=+Org!M66,General,468
Primes,C99,99,3,FORMULA,=+C89,General,198
Primes,D99,99,4,FORMULA,"=+IF($D$25>=$H$85,H89,IF($D$25>=$G$85,G89,IF($D$25>=$F$85,F89,IF($D$25>=$E$85,E89,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,E99,99,5,FORMULA,"=+IF($E$25>=$H$85,H89,IF($E$25>=$G$85,G89,IF($E$25>=$F$85,F89,IF($E$25>=$E$85,E89,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,F99,99,6,FORMULA,"=+IF($F$25>=$H$85,H89,IF($F$25>=$G$85,G89,IF($F$25>=$F$85,F89,IF($F$25>=$E$85,E89,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,G99,99,7,FORMULA,"=+IF($G$25>=$H$85,H89,IF($G$25>=$G$85,G89,IF($G$25>=$F$85,F89,IF($G$25>=$E$85,E89,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,H99,99,8,FORMULA,"=+IF($H$25>=$H$85,H89,IF($H$25>=$G$85,G89,IF($H$25>=$F$85,F89,IF($H$25>=$E$85,E89,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,I99,99,9,FORMULA,"=+IF($I$25>=$H$85,H89,IF($I$25>=$G$85,G89,IF($I$25>=$F$85,F89,IF($I$25>=$E$85,E89,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,J99,99,10,FORMULA,"=+IF($J$25>=$H$85,H89,IF($J$25>=$G$85,G89,IF($J$25>=$F$85,F89,IF($J$25>=$E$85,E89,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,K99,99,11,FORMULA,"=+IF($K$25>=$H$85,H89,IF($K$25>=$G$85,G89,IF($K$25>=$F$85,F89,IF($K$25>=$E$85,E89,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,L99,99,12,FORMULA,"=+IF($L$25>=$H$85,H89,IF($L$25>=$G$85,G89,IF($L$25>=$F$85,F89,IF($L$25>=$E$85,E89,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,M99,99,13,FORMULA,"=+IF($M$25>=$H$85,H89,IF($M$25>=$G$85,G89,IF($M$25>=$F$85,F89,IF($M$25>=$E$85,E89,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,N99,99,14,FORMULA,"=+IF($N$25>=$H$61,H89,IF($N$25>=$G$61,G89,IF($N$25>=$F$61,F89,IF($N$25>=$E$61,E89,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,O99,99,15,FORMULA,"=+IF($O$25>=$H$61,H89,IF($O$25>=$G$61,G89,IF($O$25>=$F$61,F89,IF($O$25>=$E$61,E89,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,P99,99,16,FORMULA,=SUM(D99:O99),"#,##0.00;[Red]#,##0.00",1503
Primes,B100,100,2,FORMULA,=+Org!M67,General,468
Primes,C100,100,3,FORMULA,=+C90,General,198
Primes,D100,100,4,FORMULA,"=+IF($D$25>=$H$85,H90,IF($D$25>=$G$85,G90,IF($D$25>=$F$85,F90,IF($D$25>=$E$85,E90,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,E100,100,5,FORMULA,"=+IF($E$25>=$H$85,H90,IF($E$25>=$G$85,G90,IF($E$25>=$F$85,F90,IF($E$25>=$E$85,E90,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,F100,100,6,FORMULA,"=+IF($F$25>=$H$85,H90,IF($F$25>=$G$85,G90,IF($F$25>=$F$85,F90,IF($F$25>=$E$85,E90,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,G100,100,7,FORMULA,"=+IF($G$25>=$H$85,H90,IF($G$25>=$G$85,G90,IF($G$25>=$F$85,F90,IF($G$25>=$E$85,E90,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,H100,100,8,FORMULA,"=+IF($H$25>=$H$85,H90,IF($H$25>=$G$85,G90,IF($H$25>=$F$85,F90,IF($H$25>=$E$85,E90,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,I100,100,9,FORMULA,"=+IF($I$25>=$H$85,H90,IF($I$25>=$G$85,G90,IF($I$25>=$F$85,F90,IF($I$25>=$E$85,E90,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,J100,100,10,FORMULA,"=+IF($J$25>=$H$85,H90,IF($J$25>=$G$85,G90,IF($J$25>=$F$85,F90,IF($J$25>=$E$85,E90,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,K100,100,11,FORMULA,"=+IF($K$25>=$H$85,H90,IF($K$25>=$G$85,G90,IF($K$25>=$F$85,F90,IF($K$25>=$E$85,E90,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,L100,100,12,FORMULA,"=+IF($L$25>=$H$85,H90,IF($L$25>=$G$85,G90,IF($L$25>=$F$85,F90,IF($L$25>=$E$85,E90,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,M100,100,13,FORMULA,"=+IF($M$25>=$H$85,H90,IF($M$25>=$G$85,G90,IF($M$25>=$F$85,F90,IF($M$25>=$E$85,E90,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,N100,100,14,FORMULA,"=+IF($N$25>=$H$61,H90,IF($N$25>=$G$61,G90,IF($N$25>=$F$61,F90,IF($N$25>=$E$61,E90,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,O100,100,15,FORMULA,"=+IF($O$25>=$H$61,H90,IF($O$25>=$G$61,G90,IF($O$25>=$F$61,F90,IF($O$25>=$E$61,E90,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,P100,100,16,FORMULA,=SUM(D100:O100),"#,##0.00;[Red]#,##0.00",1503
Primes,B101,101,2,FORMULA,=+Org!M69,General,468
Primes,C101,101,3,FORMULA,=+C91,General,198
Primes,D101,101,4,FORMULA,"=+IF($D$25>=$H$85,H91,IF($D$25>=$G$85,G91,IF($D$25>=$F$85,F91,IF($D$25>=$E$85,E91,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,E101,101,5,FORMULA,"=+IF($E$25>=$H$85,H91,IF($E$25>=$G$85,G91,IF($E$25>=$F$85,F91,IF($E$25>=$E$85,E91,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,F101,101,6,FORMULA,"=+IF($F$25>=$H$85,H91,IF($F$25>=$G$85,G91,IF($F$25>=$F$85,F91,IF($F$25>=$E$85,E91,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,G101,101,7,FORMULA,"=+IF($G$25>=$H$85,H91,IF($G$25>=$G$85,G91,IF($G$25>=$F$85,F91,IF($G$25>=$E$85,E91,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,H101,101,8,FORMULA,"=+IF($H$25>=$H$85,H91,IF($H$25>=$G$85,G91,IF($H$25>=$F$85,F91,IF($H$25>=$E$85,E91,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,I101,101,9,FORMULA,"=+IF($I$25>=$H$85,H91,IF($I$25>=$G$85,G91,IF($I$25>=$F$85,F91,IF($I$25>=$E$85,E91,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,J101,101,10,FORMULA,"=+IF($J$25>=$H$85,H91,IF($J$25>=$G$85,G91,IF($J$25>=$F$85,F91,IF($J$25>=$E$85,E91,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,K101,101,11,FORMULA,"=+IF($K$25>=$H$85,H91,IF($K$25>=$G$85,G91,IF($K$25>=$F$85,F91,IF($K$25>=$E$85,E91,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,L101,101,12,FORMULA,"=+IF($L$25>=$H$85,H91,IF($L$25>=$G$85,G91,IF($L$25>=$F$85,F91,IF($L$25>=$E$85,E91,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,M101,101,13,FORMULA,"=+IF($M$25>=$H$85,H91,IF($M$25>=$G$85,G91,IF($M$25>=$F$85,F91,IF($M$25>=$E$85,E91,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,N101,101,14,FORMULA,"=+IF($N$25>=$H$61,H91,IF($N$25>=$G$61,G91,IF($N$25>=$F$61,F91,IF($N$25>=$E$61,E91,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,O101,101,15,FORMULA,"=+IF($O$25>=$H$61,H91,IF($O$25>=$G$61,G91,IF($O$25>=$F$61,F91,IF($O$25>=$E$61,E91,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,P101,101,16,FORMULA,=SUM(D101:O101),"#,##0.00;[Red]#,##0.00",1503
Primes,B102,102,2,FORMULA,=+Org!M70,General,468
Primes,C102,102,3,FORMULA,=+C92,General,198
Primes,D102,102,4,FORMULA,"=+IF($D$25>=$H$85,H92,IF($D$25>=$G$85,G92,IF($D$25>=$F$85,F92,IF($D$25>=$E$85,E92,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,E102,102,5,FORMULA,"=+IF($E$25>=$H$85,H92,IF($E$25>=$G$85,G92,IF($E$25>=$F$85,F92,IF($E$25>=$E$85,E92,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,F102,102,6,FORMULA,"=+IF($F$25>=$H$85,H92,IF($F$25>=$G$85,G92,IF($F$25>=$F$85,F92,IF($F$25>=$E$85,E92,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,G102,102,7,FORMULA,"=+IF($G$25>=$H$85,H92,IF($G$25>=$G$85,G92,IF($G$25>=$F$85,F92,IF($G$25>=$E$85,E92,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,H102,102,8,FORMULA,"=+IF($H$25>=$H$85,H92,IF($H$25>=$G$85,G92,IF($H$25>=$F$85,F92,IF($H$25>=$E$85,E92,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,I102,102,9,FORMULA,"=+IF($I$25>=$H$85,H92,IF($I$25>=$G$85,G92,IF($I$25>=$F$85,F92,IF($I$25>=$E$85,E92,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,J102,102,10,FORMULA,"=+IF($J$25>=$H$85,H92,IF($J$25>=$G$85,G92,IF($J$25>=$F$85,F92,IF($J$25>=$E$85,E92,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,K102,102,11,FORMULA,"=+IF($K$25>=$H$85,H92,IF($K$25>=$G$85,G92,IF($K$25>=$F$85,F92,IF($K$25>=$E$85,E92,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,L102,102,12,FORMULA,"=+IF($L$25>=$H$85,H92,IF($L$25>=$G$85,G92,IF($L$25>=$F$85,F92,IF($L$25>=$E$85,E92,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,M102,102,13,FORMULA,"=+IF($M$25>=$H$85,H92,IF($M$25>=$G$85,G92,IF($M$25>=$F$85,F92,IF($M$25>=$E$85,E92,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,N102,102,14,FORMULA,"=+IF($N$25>=$H$61,H92,IF($N$25>=$G$61,G92,IF($N$25>=$F$61,F92,IF($N$25>=$E$61,E92,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,O102,102,15,FORMULA,"=+IF($O$25>=$H$61,H92,IF($O$25>=$G$61,G92,IF($O$25>=$F$61,F92,IF($O$25>=$E$61,E92,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,P102,102,16,FORMULA,=SUM(D102:O102),"#,##0.00;[Red]#,##0.00",1503
Primes,B103,103,2,FORMULA,=+Org!M72,General,468
Primes,C103,103,3,FORMULA,=+C93,General,198
Primes,D103,103,4,FORMULA,"=+IF($D$25>=$H$85,H93,IF($D$25>=$G$85,G93,IF($D$25>=$F$85,F93,IF($D$25>=$E$85,E93,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,E103,103,5,FORMULA,"=+IF($E$25>=$H$85,H93,IF($E$25>=$G$85,G93,IF($E$25>=$F$85,F93,IF($E$25>=$E$85,E93,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,F103,103,6,FORMULA,"=+IF($F$25>=$H$85,H93,IF($F$25>=$G$85,G93,IF($F$25>=$F$85,F93,IF($F$25>=$E$85,E93,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,G103,103,7,FORMULA,"=+IF($G$25>=$H$85,H93,IF($G$25>=$G$85,G93,IF($G$25>=$F$85,F93,IF($G$25>=$E$85,E93,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,H103,103,8,FORMULA,"=+IF($H$25>=$H$85,H93,IF($H$25>=$G$85,G93,IF($H$25>=$F$85,F93,IF($H$25>=$E$85,E93,0))))","#,##0.00;[Red]#,##0.00",1503
Primes,I103,103,9,FORMULA,"=+IF($I$25>=$H$85,H93,IF($I$25>=$G$85,G93,IF($I$25>=$F$85,F93,IF($I$25>=$E$85,E93,0))))","#,##0.00;[Red]#,##0.00",1503
